CUS_CUST_ID,SIT_SITE_ID,restriccion,flag_trusted_seller,gmv_approved,gmv_claim,cashout,ratio_gmv_claim,ratio_co,flag_low_claims,flag_low_co,flag_ok_pu,SIT_GMV_90D,CUST_ID_GMV_90D,TAMAÑO
664889413,MLC,,1,97788,5282,-307593,0.05,0.2,1,0,0,521710726,,
263578624,MLC,,1,127376,6773,3548,0.05,0.52,1,0,0,521710726,,
76465388,MLC,,1,73622,3991,709,0.05,0.18,1,0,0,521710726,,
323031376,MLC,,1,118106,5999,1157,0.05,0.19,1,0,0,521710726,,
259594727,MLC,,1,48877,723638,449,0.08,0.12,1,0,0,521710726,,
571755605,MLC,,1,226538,4896,703,0.02,0.14,1,0,0,521710726,,
166709672,MLC,,1,258543,6811,1491,0.03,0.22,1,0,0,521710726,,
22272499,MLC,,1,59318,2594,426,0.04,0.16,1,0,0,521710726,,
18236129,MLC,,1,70177,3300,636,0.05,0.19,1,0,0,521710726,,
42676852,MLC,,1,61339,1251,168,0.02,0.13,1,0,0,521710726,,
128238119,MLC,,1,87626,2978,391,0.03,0.13,1,0,0,521710726,,
221759016,MLC,,1,66067,3089,378,0.05,0.12,1,0,0,521710726,,
17775254,MLC,,1,100246,5594,1366,0.06,0.24,1,0,0,521710726,,
199690668,MLC,,1,204442,13688,45962,0.07,0.15,1,0,0,521710726,,
8465190,MLC,,1,69273,3997,720,0.06,0.18,1,0,0,521710726,,
541509244,MLC,,1,105366,-33145,327,0.02,0.18,1,0,0,521710726,,
269621818,MLC,,1,300406,27577,3564,0.09,0.13,1,0,0,521710726,,
157200595,MLC,,1,56249,1288,594,0.02,0.46,1,0,0,521710726,,
470744256,MLC,,1,96298,5404,1135,0.06,0.21,1,0,0,521710726,,
411984858,MLC,,1,105865,3370,644,0.03,0.19,1,0,0,521710726,,
164844785,MLC,,1,115257,6844,1953,0.06,0.29,1,0,0,521710726,,
18409716,MLC,,1,79721,2792,765,0.04,0.27,1,0,0,521710726,,
236087023,MLC,,1,76114,2589,977,0.03,0.38,1,0,0,521710726,,
537687758,MLC,,1,68097,17171,732,0.25,0.04,0,1,0,521710726,,
256745683,MLC,,1,128370,7219,851,0.06,0.12,1,0,0,521710726,,
483946382,MLC,,1,51788,2133,209,0.04,0.1,1,0,0,521710726,,
292643223,MLC,,1,102496,1893,213,0.02,0.11,1,0,0,521710726,,
239842477,MLC,,1,202565,4985,1186,0.02,0.24,1,0,0,521710726,,
216620990,MLC,,1,65173,3111,714,0.05,0.23,1,0,0,521710726,,
583824508,MLC,,1,119881,25379,144,0.21,0.01,0,1,0,521710726,,
34678794,MLC,,1,69481,2064,689,0.03,0.33,1,0,0,521710726,,
179697061,MLC,,1,74475,1897,665,0.03,0.35,1,0,0,521710726,,
606744748,MLC,,1,49819,1540,500,0.03,0.32,1,0,0,521710726,,
507218538,MLC,,1,184346,5897,814,0.03,0.14,1,0,0,521710726,,
348912459,MLC,,1,74640,4509,486,0.06,0.11,1,0,0,521710726,,
566026772,MLC,,1,78768,2181382,1505,0.1,0.19,1,0,0,521710726,,
134966392,MLC,,1,305885,14833,2049,0.05,0.14,1,0,0,521710726,,
320851374,MLC,,1,177971,5980,589,0.03,0.1,1,0,0,521710726,,
163547601,MLC,,1,122417,4482,546,0.04,0.12,1,0,0,521710726,,
228546960,MLC,,1,142192,4842,950,0.03,0.2,1,0,0,521710726,,
534158435,MLC,,1,207526,5928,564,0.03,0.1,1,0,0,521710726,,
258636227,MLC,,1,77177,2780,1402,0.04,0.5,1,0,0,521710726,,
433183627,MLC,,1,48373,1699,279,0.04,0.16,1,0,0,521710726,,
251157263,MLC,MCONTROL,0,58750,11893,168,0.2,0.01,0,1,0,521710726,,
420125292,MLC,,1,99852,5539,959,0.06,0.17,1,0,0,521710726,,
398846271,MLC,,1,61240,2703,291,0.04,0.11,1,0,0,521710726,,
353227834,MLC,,1,99248,4247,465,0.04,0.11,1,0,0,521710726,,
360396125,MLC,,1,189655,10327,1286,0.05,0.12,1,0,0,521710726,,
299829056,MLC,,1,50728,20171,32,0.4,0,0,1,0,521710726,,
450400043,MLC,,1,54784,1162,185,0.02,0.16,1,0,0,521710726,,
217400857,MLC,,1,100598,4481,1408,0.04,0.31,1,0,0,521710726,,
433118946,MLC,,1,282235,8618,1034,0.03,0.12,1,0,0,521710726,,
76422032,MLC,,1,64929,2446,472,0.04,0.19,1,0,0,521710726,,
229567049,MLC,,1,86852,19271,726,0.22,0.04,0,1,0,521710726,,
36668326,MLC,,1,59963,2489,408,0.04,0.16,1,0,0,521710726,,
60241340,MLC,,1,147246,12656,1375,0.09,0.11,1,0,0,521710726,,
99641450,MLC,,1,162158,6789,2342,0.04,0.34,1,0,0,521710726,,
153411336,MLC,,1,92979,5309,665,0.06,0.13,1,0,0,521710726,,
656232068,MLC,,1,49127,1836,-319130,0.04,0.56,1,0,0,521710726,,
34227980,MLC,,1,357978,20521,2167,0.06,0.11,1,0,0,521710726,,
141638247,MLC,,1,144564,12232,-253660,0.08,0.1,1,0,0,521710726,,
113737564,MLC,,0,110491,2523522,1282,0.08,0.15,1,0,0,521710726,,
167475039,MLC,,1,116226,12004,1171,0.1,0.1,1,0,0,521710726,,
308332330,MLC,,1,199876,5706,1443,0.03,0.25,1,0,0,521710726,,
312442070,MLC,,1,178572,7484,823,0.04,0.11,1,0,0,521710726,,
114677713,MLC,,1,45870,-113345,803,0.03,0.51,1,0,0,521710726,,
114714824,MLC,,1,194112,5080,647,0.03,0.13,1,0,0,521710726,,
28894317,MLC,,1,61699,1734,1078,0.03,0.62,1,0,0,521710726,,
39828127,MLC,,1,175179,4372,546,0.02,0.12,1,0,0,521710726,,
382089296,MLC,,1,66904,8815,1095,0.13,0.12,1,0,0,521710726,,
175555634,MLC,,1,300149,29167,5313,0.1,0.18,1,0,0,521710726,,
122675329,MLC,,1,38116,19885,1804,0.52,0.09,0,1,0,521710726,,
210669259,MLC,,1,71851,2922,359,0.04,0.12,1,0,0,521710726,,
238729356,MLC,,1,86154,4658,462,0.05,0.1,1,0,0,521710726,,
95699983,MLC,,1,66662,2811,480,0.04,0.17,1,0,0,521710726,,
194516239,MLC,,1,98469,568989,538,0.04,0.16,1,0,0,521710726,,
204856787,MLC,,1,146183,6732,661,0.05,0.1,1,0,0,521710726,,
131700946,MLC,,1,167781,8774,-68390,0.05,0.2,1,0,0,521710726,,
312267696,MLC,,1,111675,4494,454,0.04,0.1,1,0,0,521710726,,
462821451,MLC,FONDEO_DUDOSO,1,57206,4676,374,0.08,0.08,1,1,0,521710726,,
93348793,MLC,,1,97064,4632,472,0.05,0.1,1,0,0,521710726,,
351720742,MLC,,1,70531,3605,423,0.05,0.12,1,0,0,521710726,,
622717232,MLC,,1,72329,4152,678,0.06,0.16,1,0,0,521710726,,
225322194,MLC,,1,91669,18965,472,0.21,0.02,0,1,0,521710726,,
335072591,MLC,,1,391523,30300,8039,0.08,0.27,1,0,0,521710726,,
268513416,MLC,,1,76117,3769,807,0.05,0.21,1,0,0,521710726,,
313790684,MLC,,1,143763,10492,1102,0.07,0.11,1,0,0,521710726,,
9059589,MLC,,1,60742,2093,257,0.03,0.12,1,0,0,521710726,,
600282019,MLC,,1,109438,5489,551,0.05,0.1,1,0,0,521710726,,
456664086,MLC,,1,105591,1957,382,0.02,0.2,1,0,0,521710726,,
194286761,MLC,,1,79342,10144,1355,0.13,0.13,1,0,0,521710726,,
209799214,MLC,,1,62907,1175,173,0.02,0.15,1,0,0,521710726,,
13603589,MLC,,1,57847,3247,395,0.06,0.12,1,0,0,521710726,,
548451462,MLC,,1,54765,1443318,628,0.11,0.11,1,0,0,521710726,,
133005886,MLC,,1,58371,2125,390,0.04,0.18,1,0,0,521710726,,
316149810,MLC,,1,73373,2710,2061,0.04,0.76,1,0,0,521710726,,
311665973,MLC,,1,51018,646,64,0.01,0.1,1,0,0,521710726,,
469332977,MLC,,1,53153,1748,641,0.03,0.37,1,0,0,521710726,,
607476934,MLC,,1,58069,3767,973,0.06,0.26,1,0,0,521710726,,
194471233,MLC,,1,79096,1583,206,0.02,0.13,1,0,0,521710726,,
46715662,MLC,FRAUDE_ML,1,85298,13916,1655,0.16,0.12,1,0,0,521710726,,
110445693,MLC,,1,64385,2332,-213422,0.04,0.56,1,0,0,521710726,,
330931060,MLC,MCONTROL,0,224804,27676,767,0.12,0.03,1,1,0,521710726,,
202591010,MLC,,1,74895,2639,288,0.04,0.11,1,0,0,521710726,,
173951031,MLC,,1,61328,2903,1062,0.05,0.37,1,0,0,521710726,,
652708219,MLC,,1,67966,1314,402,0.02,0.31,1,0,0,521710726,,
459038551,MLC,,1,59246,1639,210,0.03,0.13,1,0,0,521710726,,
279739846,MLC,,1,110930,6989,3365,0.06,0.48,1,0,0,521710726,,
177260618,MLC,,1,141925,13765,1374,0.1,0.1,1,0,0,521710726,,
287810188,MLC,,1,78150,2756,1464,0.04,0.53,1,0,0,521710726,,
572262973,MLC,,0,55640,8101,337,0.15,0.04,1,1,0,521710726,,
627963172,MLC,,1,53360,1984,279,0.04,0.14,1,0,0,521710726,,
470167855,MLC,,1,1543910,200175,19886,0.13,0.1,1,0,0,521710726,,
44206261,MLC,,1,133533,8714,850,0.07,0.1,1,0,0,521710726,,
663533161,MLC,ALERTA_DISPUTAS,0,53034,14754,154,0.28,0.01,0,1,0,521710726,,
512592260,MLC,,1,64621,3383,593,0.05,0.18,1,0,0,521710726,,
230898521,MLC,,1,88634,5409,1283,0.06,0.24,1,0,0,521710726,,
532868953,MLC,,1,91706,3625,683,0.04,0.19,1,0,0,521710726,,
140206873,MLC,,1,70961,937001,523,0.06,0.12,1,0,0,521710726,,
502827070,MLC,MCONTROL,1,103734,4635,0,0.04,0,1,1,0,521710726,,
639873856,MLC,,1,171207,7794,1420,0.05,0.18,1,0,0,521710726,,
184666700,MLC,,1,191274,9589,923,0.05,0.1,1,0,0,521710726,,
214231030,MLC,,1,73917,720595,828,0.05,0.21,1,0,0,521710726,,
593333545,MLC,,0,106564,10607,392363,0.1,0.28,1,0,0,521710726,,
73016033,MLC,,1,209418,5736,566,0.03,0.1,1,0,0,521710726,,
227440273,MLC,,1,218213,6560,3901,0.03,0.59,1,0,0,521710726,,
509586014,MLC,,1,132539,12662,1792,0.1,0.14,1,0,0,521710726,,
118543150,MLC,,1,129073,8254,3440,0.06,0.42,1,0,0,521710726,,
615522172,MLC,,1,160117,6657,878,0.04,0.13,1,0,0,521710726,,
320370624,MLC,,1,133734,4405,-87139,0.03,0.38,1,0,0,521710726,,
645893188,MLC,,1,166354,5476,641,0.03,0.12,1,0,0,521710726,,
110257096,MLC,,1,53378,2350,421,0.04,0.18,1,0,0,521710726,,
369407748,MLC,,1,61684,2052,659,0.03,0.32,1,0,0,521710726,,
55289479,MLC,,1,78951,4157,560,0.05,0.13,1,0,0,521710726,,
195217960,MLC,,1,58561,2724,318,0.05,0.12,1,0,0,521710726,,
112953340,MLC,,1,132264,1418025,611,0.04,0.11,1,0,0,521710726,,
131654212,MLC,,1,177847,9340,2267,0.05,0.24,1,0,0,521710726,,
167384716,MLC,,1,59426,1370,285,0.02,0.21,1,0,0,521710726,,
653407783,MLC,,1,111414,3840,610,0.03,0.16,1,0,0,521710726,,
262266757,MLC,,1,73129,5490,2486,0.08,0.45,1,0,0,521710726,,
352849574,MLC,,1,234360,2058843,1231,0.03,0.16,1,0,0,521710726,,
163772899,MLC,,1,69560,271497,384,0.04,0.15,1,0,0,521710726,,
471000588,MLC,,1,89241,4798,551,0.05,0.11,1,0,0,521710726,,
447298491,MLC,,1,67359,2261,279,0.03,0.12,1,0,0,521710726,,
206239157,MLC,,1,58562,1530,697,0.03,0.46,1,0,0,521710726,,
532821535,MLC,MCONTROL,0,136296,12454,185,0.09,0.01,1,1,0,521710726,,
61896444,MLC,,1,62387,2115,865,0.03,0.41,1,0,0,521710726,,
621273874,MLC,,1,58490,6220,764,0.11,0.12,1,0,0,521710726,,
388779758,MLC,,1,81354,8440,1635,0.1,0.19,1,0,0,521710726,,
206506677,MLC,,1,263796,7555,815,0.03,0.11,1,0,0,521710726,,
373737185,MLC,,1,83219,1552,451,0.02,0.29,1,0,0,521710726,,
81235548,MLC,,1,71567,5093,516,0.07,0.1,1,0,0,521710726,,
532821535,MLC,FONDEO_DUDOSO,0,136296,12454,185,0.09,0.01,1,1,0,521710726,,
76449186,MLC,,1,94779,4802,668,0.05,0.14,1,0,0,521710726,,
88199644,MCO,,1,4772,111,31,0.02,0.28,1,0,0,111709499,,
139725231,MCO,,1,77897,1452,411,0.02,0.28,1,0,0,111709499,,
78014383,MCO,,1,33792,995,251,0.03,0.25,1,0,0,111709499,,
398469374,MCO,,1,12020,139,44530,0.01,0.22,1,0,0,111709499,,
553501586,MCO,,1,10491,417,40,0.04,0.1,1,0,0,111709499,,
40688682,MCO,ALERTA_DISPUTAS,0,31250,5301,357,0.17,0.07,1,1,0,111709499,,
191215012,MCO,,0,3259,715,42,0.22,0.06,0,1,0,111709499,,
17691737,MCO,,1,18309,672,189,0.04,0.28,1,0,0,111709499,,
22074232,MCO,,1,37377,1249,228,0.03,0.18,1,0,0,111709499,,
555640046,MCO,,1,16124,303,75,0.02,0.25,1,0,0,111709499,,
161904151,MCO,,1,9261,480,81,0.05,0.17,1,0,0,111709499,,
164342333,MCO,,1,25178,203,27,0.01,0.13,1,0,0,111709499,,
438660187,MCO,,1,15725,994,106,0.06,0.11,1,0,0,111709499,,
300836073,MCO,,1,12005,181,53,0.02,0.29,1,0,0,111709499,,
561794412,MCO,,1,14977,473,101,0.03,0.21,1,0,0,111709499,,
89064508,MCO,,1,15113,412,71,0.03,0.17,1,0,0,111709499,,
28019418,MCO,,0,3770,402,0,0.11,0,1,1,0,111709499,,
132224200,MCO,,1,11428,1193,134,0.1,0.11,1,0,0,111709499,,
313858302,MCO,,1,160120,6739,665,0.04,0.1,1,0,0,111709499,,
28554729,MCO,RET_MP,0,33670,1674,5,0.05,0,1,1,0,111709499,,
1783337,MCO,,0,18242,1124,99,0.06,0.09,1,1,0,111709499,,
203619569,MCO,,1,18282,288,71,0.02,0.25,1,0,0,111709499,,
429320229,MCO,,1,5793,635,73,0.11,0.12,1,0,0,111709499,,
81411643,MCO,,1,23967,696,88,0.03,0.13,1,0,0,111709499,,
216881015,MCO,,1,8564,158,42,0.02,0.27,1,0,0,111709499,,
584190996,MCO,,1,1118,44,46,0.04,44287,1,0,0,111709499,,
250960604,MCO,,1,10501,322,32,0.03,0.1,1,0,0,111709499,,
191699684,MCO,,1,17141,997,100,0.06,0.1,1,0,0,111709499,,
213629277,MCO,,1,13332,473,105,0.04,0.22,1,0,0,111709499,,
98443046,MCO,,1,21614,1336,192,0.06,0.14,1,0,0,111709499,,
316520638,MCO,RET_MP,0,3074,197,19,0.06,0.1,1,0,0,111709499,,
74442695,MCO,,1,19612,1284,140,0.07,0.11,1,0,0,111709499,,
117876398,MCO,,0,22334,1369,20,0.06,0.01,1,1,0,111709499,,
238749199,MCO,,0,6259,3109,44518,0.5,0.01,0,1,0,111709499,,
318231865,MCO,,0,18996,4133,139,0.22,0.03,0,1,0,111709499,,
167762265,MCO,,0,6926,2408,9,0.35,0,0,1,0,111709499,,
173025671,MCO,,1,23050,1576,169,0.07,0.11,1,0,0,111709499,,
377671516,MCO,,1,7295,1804,21,0.25,0.01,0,1,0,111709499,,
161889984,MCO,,1,1543,620,142,0.4,0.23,0,0,0,111709499,,
228533661,MCO,,1,8435,347,85,0.04,0.24,1,0,0,111709499,,
316229806,MCO,,1,41699,2388,341,0.06,0.14,1,0,0,111709499,,
178840084,MCO,,1,96334,3031,331,0.03,0.11,1,0,0,111709499,,
91931168,MCO,,1,39082,345400,642,0.07,0.23,1,0,0,111709499,,
319273340,MCO,,1,19462,780,129,0.04,0.16,1,0,0,111709499,,
235548706,MCO,,1,19090,877,99,0.05,0.11,1,0,0,111709499,,
15627913,MCO,,1,16718,579,77,0.03,0.13,1,0,0,111709499,,
129311016,MCO,,1,9201,316,31,0.03,0.1,1,0,0,111709499,,
82856905,MCO,,0,23863,3332,1097,0.14,0.33,1,0,0,111709499,,
138037582,MCO,,1,11149,175,42,0.02,0.24,1,0,0,111709499,,
537906774,MCO,,1,12481,503,93,0.04,0.19,1,0,0,111709499,,
50119485,MCO,,1,12913,497,172,0.04,0.35,1,0,0,111709499,,
228960446,MCO,,1,19846,1436,203,0.07,0.14,1,0,0,111709499,,
194684784,MCO,,1,51104,938,137,0.02,0.15,1,0,0,111709499,,
449486242,MCO,,1,8151,1793,40,0.22,0.02,0,1,0,111709499,,
210400291,MCO,,1,20177,822,143,0.04,0.17,1,0,0,111709499,,
208441958,MCO,,1,3008,112,40,0.04,0.35,1,0,0,111709499,,
487898921,MCO,,1,34619,1235,142,0.04,0.12,1,0,0,111709499,,
222418052,MCO,,1,14022,454,60,0.03,0.13,1,0,0,111709499,,
258047662,MCO,,1,16848,450,67,0.03,0.15,1,0,0,111709499,,
521427644,MCO,FRAUDE_ML,0,766,305,0,0.4,0,0,1,0,111709499,,
95118817,MCO,,1,11072,315,52,0.03,0.16,1,0,0,111709499,,
328809167,MCO,,1,14614,719,80,0.05,0.11,1,0,0,111709499,,
16990991,MCO,,1,59718,955,131,0.02,0.14,1,0,0,111709499,,
364416930,MCO,,1,19686,1088,151,0.06,0.14,1,0,0,111709499,,
491117171,MCO,,0,20769,763,0,0.04,0,1,1,0,111709499,,
184430105,MCO,,0,17,,0,,,0,0,0,111709499,,
270545964,MCO,,1,9926,322,83,0.03,0.26,1,0,0,111709499,,
268185880,MCO,,1,17021,947,94,0.06,0.1,1,0,0,111709499,,
586695153,MCO,,1,47674,1652,466,0.03,0.28,1,0,0,111709499,,
611893198,MCO,,1,14858,432,86,0.03,0.2,1,0,0,111709499,,
155630289,MCO,,1,15321,1728,334,0.11,0.19,1,0,0,111709499,,
113642693,MCO,,1,13368,902,227,0.07,0.25,1,0,0,111709499,,
158163457,MCO,,1,23426,650,88,0.03,0.13,1,0,0,111709499,,
64400331,MCO,,1,4273,1922,405,0.45,0.21,0,0,0,111709499,,
378116131,MCO,,0,724,240,10,0.33,0.04,0,1,0,111709499,,
81523149,MCO,,1,12504,142,18,0.01,0.13,1,0,0,111709499,,
379037641,MCO,,1,27016,616,90,0.02,0.15,1,0,0,111709499,,
149626049,MCO,,1,31672,1254,208,0.04,0.17,1,0,0,111709499,,
310583381,MCO,,1,8991,247,32,0.03,0.13,1,0,0,111709499,,
42642751,MCO,,1,17981,710,74,0.04,0.1,1,0,0,111709499,,
172259759,MCO,,1,14157,384,44,0.03,0.11,1,0,0,111709499,,
543156537,MCO,,1,6408,2870,0,0.45,0,0,1,0,111709499,,
341590709,MCO,,1,1053,347,0,0.33,0,0,1,0,111709499,,
540290596,MCO,,0,695605,501,0,0.13,0,1,1,0,111709499,,
222487291,MCO,,1,18648,792,83,0.04,0.1,1,0,0,111709499,,
145096868,MCO,,1,24512,487,87,0.02,0.18,1,0,0,111709499,,
416080506,MCO,,1,10458,137,40,0.01,0.29,1,0,0,111709499,,
136114927,MCO,,1,28908,1646,253,0.06,0.15,1,0,0,111709499,,
107423544,MCO,,1,28264,635,68,0.02,0.11,1,0,0,111709499,,
487247590,MCO,,0,22414,977,0,0.04,0,1,1,0,111709499,,
71249855,MCO,,1,15147,321,36,0.02,0.11,1,0,0,111709499,,
23796496,MCO,,1,14707,482,132,0.03,0.27,1,0,0,111709499,,
418992324,MCO,,0,68254,7044,166,0.1,0.02,1,1,0,111709499,,
308291205,MCO,,1,10791,139,37,0.01,0.27,1,0,0,111709499,,
96554421,MCO,,1,33953,1002,124,0.03,0.12,1,0,0,111709499,,
593692676,MCO,,0,329,47,0,0.14,0,1,1,0,111709499,,
499102709,MCO,,1,16527,1250,200,0.08,0.16,1,0,0,111709499,,
119800064,MCO,,1,48093,1362,242,0.03,0.18,1,0,0,111709499,,
96643085,MCO,,1,11505,632,62,0.05,0.1,1,0,0,111709499,,
181036899,MCO,,1,15631,322,44,0.02,0.14,1,0,0,111709499,,
101064627,MCO,,1,26012,698,131,0.03,0.19,1,0,0,111709499,,
475603798,MCO,,1,8572,401,61,0.05,0.15,1,0,0,111709499,,
391852816,MCO,,1,15675,1408,159,0.09,0.11,1,0,0,111709499,,
86693430,MCO,MCONTROL,1,17135,763,0,0.04,0,1,1,0,111709499,,
230233707,MCO,,1,13233,922,240,0.07,0.26,1,0,0,111709499,,
311065272,MCO,,1,28018,548,86,0.02,0.16,1,0,0,111709499,,
187367981,MCO,,0,18775,2672,0,0.14,0,1,1,0,111709499,,
64375964,MCO,,0,4029,320,0,0.08,0,1,1,0,111709499,,
304896691,MCO,,1,13645,1257,274,0.09,0.22,1,0,0,111709499,,
180007774,MCO,,1,8895,79,44207,0.01,0.14,1,0,0,111709499,,
342366381,MCO,,1,9919,195,47,0.02,0.24,1,0,0,111709499,,
82847567,MCO,,1,18111,,0,,,0,0,0,111709499,,
486905877,MCO,,1,12965,1120810,26,0.38,0.01,0,1,0,111709499,,
487246812,MCO,ALERTA_DISPUTAS,0,30584,7351,0,0.24,0,0,1,0,111709499,,
230635194,MCO,,1,40684,1396,437,0.03,0.31,1,0,0,111709499,,
398229936,MCO,,1,42443,1065505,1005,0.11,0.21,1,0,0,111709499,,
181805747,MCO,,1,8234,1151,153,0.14,0.13,1,0,0,111709499,,
489911859,MCO,,0,7713,1216,0,0.16,0,1,1,0,111709499,,
50720317,MCO,,0,493,3,0,0.01,0,1,1,0,111709499,,
563995923,MCO,,1,11605,834,229,0.07,0.27,1,0,0,111709499,,
219929874,MCO,,1,12367,265,87,0.02,0.33,1,0,0,111709499,,
398118747,MCO,,1,10951,395,100,0.04,0.25,1,0,0,111709499,,
69463144,MCO,,1,18330,1058,233,0.06,0.22,1,0,0,111709499,,
269841667,MCO,,1,7312,101,13,0.01,0.13,1,0,0,111709499,,
547685363,MCO,,1,16788,3539,9,0.21,0,0,1,0,111709499,,
464626975,MCO,,1,15088,675,79,0.04,0.12,1,0,0,111709499,,
141982504,MCO,,0,16832,3601,33,0.21,0.01,0,1,0,111709499,,
300407527,MCO,,1,44507,2170,293,0.05,0.14,1,0,0,111709499,,
139705540,MCO,,1,35223,1764,172,0.05,0.1,1,0,0,111709499,,
503108614,MCO,,1,13551,562,89,0.04,0.16,1,0,0,111709499,,
52297899,MCO,,1,15744,318,73,0.02,0.23,1,0,0,111709499,,
182137831,MCO,,0,364,434,0,1.19,0,0,1,0,111709499,,
74192412,MCO,,0,9018,660,6,0.07,0.01,1,1,0,111709499,,
539743113,MCO,RET_MP,0,15962,3555,186,0.22,0.05,0,1,0,111709499,,
421647993,MCO,,1,14166,2405,459,0.17,0.19,1,0,0,111709499,,
185623831,MCO,,1,1586,,0,,,0,0,0,111709499,,
432789495,MCO,,1,27047,1185,171,0.04,0.14,1,0,0,111709499,,
534563784,MCO,,1,19803,1828,412,0.09,0.23,1,0,0,111709499,,
257768333,MCO,,0,20672,1978,53,0.1,0.03,1,1,0,111709499,,
41622494,MCO,,1,11797,287,50,0.02,0.17,1,0,0,111709499,,
429755907,MCO,,1,30021,2815,290,0.09,0.1,1,0,0,111709499,,
499138449,MCO,,1,-327590,480,0,0.48,0,0,1,0,111709499,,
353486933,MCO,,1,124326,6990,1825,0.06,0.26,1,0,0,111709499,,
140402349,MCO,,1,43474,550,128,0.01,0.23,1,0,0,111709499,,
268865175,MCO,,1,18811,701,93,0.04,0.13,1,0,0,111709499,,
174193932,MCO,,0,12046,2548,66,0.21,0.03,0,1,0,111709499,,
220437267,MCO,,0,839664,,0,,,0,0,0,111709499,,
290354704,MCO,,0,9764,1748,19,0.18,0.01,1,1,0,111709499,,
189052243,MCO,,0,13453,1092,0,0.08,0,1,1,0,111709499,,
121540015,MCO,,1,23040,898,333,0.04,0.37,1,0,0,111709499,,
463391911,MCO,,0,96,949,0,9.9,0,0,1,0,111709499,,
221887051,MCO,,1,26645,1407,169,0.05,0.12,1,0,0,111709499,,
10247077,MCO,,1,61679,6133,813,0.1,0.13,1,0,0,111709499,,
70875885,MCO,,1,1558,,0,,,0,0,0,111709499,,
242619857,MCO,,0,2351,270,0,0.11,0,1,1,0,111709499,,
225995272,MCO,,1,18936,859,97,0.05,0.11,1,0,0,111709499,,
517024068,MCO,,1,11853,1186,211,0.1,0.18,1,0,0,111709499,,
231416529,MCO,,1,23711,751,111,0.03,0.15,1,0,0,111709499,,
204224495,MCO,,0,11094,1487,0,0.13,0,1,1,0,111709499,,
83155049,MCO,MCONTROL,1,29491,366,52,0.01,0.14,1,0,0,111709499,,
110187976,MCO,,1,24663,806,325,0.03,0.4,1,0,0,111709499,,
463230806,MCO,,1,2418,,0,,,0,0,0,111709499,,
532412346,MCO,,1,9496,2200,34,0.23,0.02,0,1,0,111709499,,
54903592,MCO,,1,8509,287,37,0.03,0.13,1,0,0,111709499,,
151270881,MCO,,1,26976,392,121,0.01,0.31,1,0,0,111709499,,
610312125,MCO,,1,40786,731,89,0.02,0.12,1,0,0,111709499,,
114173404,MCO,,1,12987,706,77,0.05,0.11,1,0,0,111709499,,
256372942,MCO,,1,12469,849,104,0.07,0.12,1,0,0,111709499,,
156665966,MCO,,0,851,504,0,0.59,0,0,1,0,111709499,,
556463490,MCO,,1,15500,326,35,0.02,0.11,1,0,0,111709499,,
659967662,MCO,,1,140988,7392,942,0.05,0.13,1,0,0,111709499,,
284385084,MCO,,1,20977,-279743,129,0.05,0.11,1,0,0,111709499,,
106449348,MCO,,1,29929,1100,246,0.04,0.22,1,0,0,111709499,,
507866881,MCO,,1,2619215,244,39,0.03,0.16,1,0,0,111709499,,
445076329,MCO,,1,72455,4079,548,0.06,0.13,1,0,0,111709499,,
122302212,MCO,,1,9873,479,371,0.05,0.78,1,0,0,111709499,,
68040416,MCO,,1,22397,1726,212,0.08,0.12,1,0,0,111709499,,
83777,MCO,,1,11199,373,38,0.03,0.1,1,0,0,111709499,,
17434,MCO,,1,19729,867,153,0.04,0.18,1,0,0,111709499,,
567262679,MCO,ALERTA_DISPUTAS,0,1827949,608,0,0.09,0,1,1,0,111709499,,
600280554,MCO,,1,327,341,0,44287,0,0,1,0,111709499,,
102708717,MCO,,1,36089,1535,393,0.04,0.26,1,0,0,111709499,,
212025343,MCO,,0,22555,830,60,0.04,0.07,1,1,0,111709499,,
264458797,MCO,,1,14676,324,46,0.02,0.14,1,0,0,111709499,,
212059432,MCO,,1,13730,205,36,0.01,0.17,1,0,0,111709499,,
71682486,MCO,,1,69557,2290,732,0.03,0.32,1,0,0,111709499,,
33047461,MCO,,1,7238,457,58,0.06,0.13,1,0,0,111709499,,
492118916,MCO,,1,9758,1998,8,0.2,0,0,1,0,111709499,,
400465288,MCO,FRAUDE_ML,0,8526,832,165,0.1,0.2,1,0,0,111709499,,
265718707,MCO,,1,20751,300,33,0.01,0.11,1,0,0,111709499,,
86800592,MCO,,1,16199,769,192,0.05,0.25,1,0,0,111709499,,
89238592,MCO,,1,5271,184,49,0.03,0.27,1,0,0,111709499,,
312734170,MCO,,0,14352,1862,0,0.13,0,1,1,0,111709499,,
312658824,MCO,,1,75381,4040,702,0.05,0.17,1,0,0,111709499,,
204279799,MCO,,0,608,21,0,0.03,0,1,1,0,111709499,,
229280528,MCO,,1,11993,255,44,0.02,0.17,1,0,0,111709499,,
31661922,MCO,,1,100833,11292,2156,0.11,0.19,1,0,0,111709499,,
568880115,MCO,,1,16008,655,161,0.04,0.25,1,0,0,111709499,,
61678362,MCO,,1,205679,7717,896,0.04,0.12,1,0,0,111709499,,
500897076,MCO,,1,21912,800,78,0.04,0.1,1,0,0,111709499,,
244943571,MCO,,1,29322,1735,259,0.06,0.15,1,0,0,111709499,,
535087824,MCO,,0,7005,2459,0,0.35,0,0,1,0,111709499,,
